Series,Date,Value,Sector Code,Sector Description
growth_yoy,2022-01-01,7.522,p3.3.2,Paper and paper products
growth_yoy,2022-01-01,6.258,p3.3.3,Printing and reproduction of recorded media 
growth_yoy,2022-01-01,1.086,p3.4,"Petroleum, chemical, rubber and plastic products"
growth_yoy,2022-01-01,5.404,p3.4.1,Refined petroleum products
growth_yoy,2022-01-01,3.093,p3.4.2,Chemicals & chemical products and pharmaceutical products 
growth_yoy,2022-01-01,-16.757,p3.4.3,Rubber products
growth_yoy,2022-01-01,2.751,p3.4.4,Plastics products
growth_yoy,2022-01-01,7.589,p3.5,"Non-metallic mineral products, basic metal and fabricated metal products"
growth_yoy,2022-01-01,9.126,p3.5.1,Non-metallic mineral products
growth_yoy,2022-01-01,6.645,p3.5.2,Basic metals
growth_yoy,2022-01-01,7.02,p3.5.3,Fabricated metal products
growth_yoy,2022-01-01,14.195,p3.6,"Electrical, electronic and optical products"
growth_yoy,2022-01-01,6.341,p3.6.1,Machinery and equipment
growth_yoy,2022-01-01,5.041,p3.6.2,Computers and peripheral equipment
growth_yoy,2022-01-01,10.255,p3.6.3,Electrical equipment
growth_yoy,2022-01-01,16.748,p3.6.4,"Electronic components & boards, communication equipment and consumer electronics"
growth_yoy,2022-01-01,11.859,p3.6.5,"Manufacture of medical, precision & optical instrument, watches and clocks"
growth_yoy,2022-01-01,13.713,p3.7,"Transport equipment, other manufacturing and repair"
growth_yoy,2022-01-01,15.235,p3.7.1,Motor vehicles and transport equipment
growth_yoy,2022-01-01,9.647,p3.7.2,Furniture
growth_yoy,2022-01-01,9.211,p3.7.3,Other manufacturing and repair & installation of machinery and equipment
growth_yoy,2022-01-01,5.089,p4,Construction
growth_yoy,2022-01-01,8.128,p4.1,Buildings
growth_yoy,2022-01-01,-1.149,p4.1.1,Residential buildings
growth_yoy,2022-01-01,17.006,p4.1.2,Non-residential buildings
growth_yoy,2022-01-01,-0.946,p4.2,Civil engineering
growth_yoy,2022-01-01,6.471,p4.3,Specialised construction activities
growth_yoy,2022-01-01,11.018,p5,Services
growth_yoy,2022-01-01,10.535,p5.1,"Utilities, transportation & storage and information & communication"
growth_yoy,2022-01-01,3.662,p5.1.1,Electricity and gas
growth_yoy,2022-01-01,2.619,p5.1.2,"Water, sewerage and waste management"
growth_yoy,2022-01-01,29.446,p5.1.3,Transportation and storage
growth_yoy,2022-01-01,37.656,p5.1.3.1,Land transport
growth_yoy,2022-01-01,12.192,p5.1.3.2,Water transport
growth_yoy,2022-01-01,120.519,p5.1.3.3,Air transport
growth_yoy,2022-01-01,24.575,p5.1.3.4,Port and airport operation
growth_yoy,2022-01-01,33.641,p5.1.3.5,Highway operation
growth_yoy,2022-01-01,26.891,p5.1.3.6,Support activities for transportation
growth_yoy,2022-01-01,6.998,p5.1.3.7,Postal and courier 
growth_yoy,2022-01-01,4.95,p5.1.4,Information and communication
growth_yoy,2022-01-01,10.196,p5.1.4.1,Publishing and broadcasting activities 
growth_yoy,2022-01-01,4.051,p5.1.4.2,Telecommunications
growth_yoy,2022-01-01,6.114,p5.1.4.3,Computer and information service activities
growth_yoy,2022-01-01,16.309,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2022-01-01,13.748,p5.2.1,Wholesale and retail trade 
growth_yoy,2022-01-01,3.848,p5.2.1.1,Wholesale trade
growth_yoy,2022-01-01,18.606,p5.2.1.2,Retail trade
growth_yoy,2022-01-01,39.861,p5.2.1.3,Motor vehicles
growth_yoy,2022-01-01,22.223,p5.2.2,Food and beverage
growth_yoy,2022-01-01,132.302,p5.2.3,Accommodation
growth_yoy,2022-01-01,8.164,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2022-01-01,2.595,p5.3.1,Finance
growth_yoy,2022-01-01,4.025,p5.3.1.1,Monetary intermediation
growth_yoy,2022-01-01,-4.736,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2022-01-01,-4.038,p5.3.2,Insurance
growth_yoy,2022-01-01,-4.357,p5.3.2.1,Insurance and pension funding
growth_yoy,2022-01-01,11.017,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2022-01-01,29.853,p5.3.3,Real estate
growth_yoy,2022-01-01,19.816,p5.3.4,Business services
growth_yoy,2022-01-01,17.431,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2022-01-01,27.011,p5.3.4.2,Administrative and support services
growth_yoy,2022-01-01,10.758,p5.4,Other services
growth_yoy,2022-01-01,9.496,p5.4.1,Private health services
growth_yoy,2022-01-01,7.893,p5.4.2,Private education services
growth_yoy,2022-01-01,1.649,p5.4.3,Owner-occupied dwellings
growth_yoy,2022-01-01,14.257,p5.4.4,Non-profit institutions serving households
growth_yoy,2022-01-01,0.705,p5.4.5,Domestic services of households
growth_yoy,2022-01-01,65.262,p5.4.6,Other services not elsewhere classified
growth_yoy,2022-01-01,4.528,p5.5,Government services
growth_yoy,2022-01-01,39.435,p5.5.01,General public services
growth_yoy,2022-01-01,0.947,p5.5.02,Defence
growth_yoy,2022-01-01,-0.689,p5.5.03,Public order and safety
growth_yoy,2022-01-01,7.787,p5.5.04,Economic affairs
growth_yoy,2022-01-01,-6.838,p5.5.05,Environmental protection
growth_yoy,2022-01-01,-4.819,p5.5.06,Housing and community amenities
growth_yoy,2022-01-01,-6.087,p5.5.07,Health
growth_yoy,2022-01-01,6.61,p5.5.08,"Recreation, culture and religion"
growth_yoy,2022-01-01,-0.084,p5.5.09,Education
growth_yoy,2022-01-01,-5.327,p5.5.10,Social protection
growth_yoy,2022-01-01,7.301,p6,Import duties
growth_yoy,2023-01-01,3.555,p0,Overall
growth_yoy,2023-01-01,0.729,p1,Agriculture
growth_yoy,2023-01-01,1.539,p1.1,Crops
growth_yoy,2023-01-01,-6.592,p1.1.1,Rubber
growth_yoy,2023-01-01,0.23,p1.1.2,Oil palm
growth_yoy,2023-01-01,-1.349,p1.1.3,Paddy
growth_yoy,2023-01-01,5.278,p1.1.4,Vegetables
growth_yoy,2023-01-01,4.302,p1.1.5,Fruits
growth_yoy,2023-01-01,1.888,p1.1.6,Food crops
growth_yoy,2023-01-01,2.995,p1.1.7,Other crops
growth_yoy,2023-01-01,0.736,p1.2,Livestock
growth_yoy,2023-01-01,0.455,p1.2.1,Poultry
growth_yoy,2023-01-01,7.384,p1.2.2 ,Cattle
growth_yoy,2023-01-01,-0.307,p1.2.3,Other livestocks
growth_yoy,2023-01-01,-8.955,p1.3,Forestry and logging
growth_yoy,2023-01-01,0.459,p1.4,Fishing
growth_yoy,2023-01-01,0.703,p1.4.1,Marine fishing
growth_yoy,2023-01-01,0.07,p1.4.2,Aquaculture
growth_yoy,2023-01-01,0.528,p2,Mining and quarrying
growth_yoy,2023-01-01,-0.353,p2.1,Crude oil and condensate
growth_yoy,2023-01-01,0.609,p2.2,Natural gas 
growth_yoy,2023-01-01,3.635,p2.3,Other mining & quarrying and supporting services
growth_yoy,2023-01-01,0.706,p3,Manufacturing
growth_yoy,2023-01-01,5.327,p3.1,"Vegetable and animal oils & fats, food processing, beverages and tobacco products"
growth_yoy,2023-01-01,4.218,p3.1.1,Vegetable and animal oils & fats
growth_yoy,2023-01-01,5.542,p3.1.2,Food processing
growth_yoy,2023-01-01,1.458,p3.1.3,Beverages
growth_yoy,2023-01-01,13.991,p3.1.4,Tobacco products
growth_yoy,2023-01-01,1.183,p3.2,"Textiles, wearing apparel and leather products"
growth_yoy,2023-01-01,0.132,p3.2.1,Textile and wearing apparel
growth_yoy,2023-01-01,7.526,p3.2.2,Leather and related products
growth_yoy,2023-01-01,0.816,p3.3,"Wood products, furniture, paper products and printing"
growth_yoy,2023-01-01,-4.13,p3.3.1,Wood products 
growth_yoy,2023-01-01,3.835,p3.3.2,Paper and paper products
growth_yoy,2023-01-01,5.866,p3.3.3,Printing and reproduction of recorded media 
growth_yoy,2023-01-01,-0.802,p3.4,"Petroleum, chemical, rubber and plastic products"
growth_yoy,2023-01-01,-2.261,p3.4.1,Refined petroleum products
growth_yoy,2023-01-01,3.623,p3.4.2,Chemicals & chemical products and pharmaceutical products 
growth_yoy,2023-01-01,-7.132,p3.4.3,Rubber products
growth_yoy,2023-01-01,-2.718,p3.4.4,Plastics products
growth_yoy,2023-01-01,5.168,p3.5,"Non-metallic mineral products, basic metal and fabricated metal products"
growth_yoy,2023-01-01,4.258,p3.5.1,Non-metallic mineral products
growth_yoy,2023-01-01,2.934,p3.5.2,Basic metals
growth_yoy,2023-01-01,7.041,p3.5.3,Fabricated metal products
growth_yoy,2023-01-01,-1.593,p3.6,"Electrical, electronic and optical products"
growth_yoy,2023-01-01,-1.974,p3.6.1,Machinery and equipment
growth_yoy,2023-01-01,4.681,p3.6.2,Computers and peripheral equipment
growth_yoy,2023-01-01,2.007,p3.6.3,Electrical equipment
growth_yoy,2023-01-01,-2.986,p3.6.4,"Electronic components & boards, communication equipment and consumer electronics"
growth_yoy,2023-01-01,6.82,p3.6.5,"Manufacture of medical, precision & optical instrument, watches and clocks"
growth_yoy,2023-01-01,2.452,p3.7,"Transport equipment, other manufacturing and repair"
growth_yoy,2023-01-01,3.555,p3.7.1,Motor vehicles and transport equipment
growth_yoy,2023-01-01,-4.527,p3.7.2,Furniture
growth_yoy,2023-01-01,3.118,p3.7.3,Other manufacturing and repair & installation of machinery and equipment
growth_yoy,2023-01-01,6.051,p4,Construction
growth_yoy,2023-01-01,0.842,p4.1,Buildings
growth_yoy,2023-01-01,2.442,p4.1.1,Residential buildings
growth_yoy,2023-01-01,-0.452,p4.1.2,Non-residential buildings
growth_yoy,2023-01-01,14.503,p4.2,Civil engineering
growth_yoy,2023-01-01,6.544,p4.3,Specialised construction activities
growth_yoy,2023-01-01,5.118,p5,Services
growth_yoy,2023-01-01,6.28,p5.1,"Utilities, transportation & storage and information & communication"
growth_yoy,2023-01-01,2.198,p5.1.1,Electricity and gas
growth_yoy,2023-01-01,4.032,p5.1.2,"Water, sewerage and waste management"
growth_yoy,2023-01-01,13.843,p5.1.3,Transportation and storage
growth_yoy,2023-01-01,15.342,p5.1.3.1,Land transport
growth_yoy,2023-01-01,11.971,p5.1.3.2,Water transport
growth_yoy,2023-01-01,34.556,p5.1.3.3,Air transport
growth_yoy,2023-01-01,10.279,p5.1.3.4,Port and airport operation
growth_yoy,2023-01-01,14.072,p5.1.3.5,Highway operation
growth_yoy,2023-01-01,12.367,p5.1.3.6,Support activities for transportation
growth_yoy,2023-01-01,6.777,p5.1.3.7,Postal and courier 
growth_yoy,2023-01-01,3.571,p5.1.4,Information and communication
growth_yoy,2023-01-01,6.291,p5.1.4.1,Publishing and broadcasting activities 
growth_yoy,2023-01-01,3.214,p5.1.4.2,Telecommunications
growth_yoy,2023-01-01,3.736,p5.1.4.3,Computer and information service activities
growth_yoy,2023-01-01,6.114,p5.2,"Wholesale and retail trade, food & beverage and accommodation"
growth_yoy,2023-01-01,5.853,p5.2.1,Wholesale and retail trade 
growth_yoy,2023-01-01,4.655,p5.2.1.1,Wholesale trade
growth_yoy,2023-01-01,6.197,p5.2.1.2,Retail trade
growth_yoy,2023-01-01,8.969,p5.2.1.3,Motor vehicles
growth_yoy,2023-01-01,2.494,p5.2.2,Food and beverage
growth_yoy,2023-01-01,29.166,p5.2.3,Accommodation
growth_yoy,2023-01-01,1.896,p5.3,"Finance and insurance, real estate and business services"
growth_yoy,2023-01-01,-0.829,p5.3.1,Finance
growth_yoy,2023-01-01,-3.664,p5.3.1.1,Monetary intermediation
growth_yoy,2023-01-01,15.039,p5.3.1.2,Other financial intermediation and activities auxiliary to finance
growth_yoy,2023-01-01,-6.54,p5.3.2,Insurance
growth_yoy,2023-01-01,-6.907,p5.3.2.1,Insurance and pension funding
growth_yoy,2023-01-01,8.397,p5.3.2.2,Activities auxiliary to insurance
growth_yoy,2023-01-01,4.242,p5.3.3,Real estate
growth_yoy,2023-01-01,10.674,p5.3.4,Business services
growth_yoy,2023-01-01,9.255,p5.3.4.1,"Professional, scientific and technical "
growth_yoy,2023-01-01,14.633,p5.3.4.2,Administrative and support services
growth_yoy,2023-01-01,6.294,p5.4,Other services
growth_yoy,2023-01-01,9.413,p5.4.1,Private health services
growth_yoy,2023-01-01,7.35,p5.4.2,Private education services
growth_yoy,2023-01-01,3.212,p5.4.3,Owner-occupied dwellings
growth_yoy,2023-01-01,6.151,p5.4.4,Non-profit institutions serving households
growth_yoy,2023-01-01,9.6,p5.4.5,Domestic services of households
growth_yoy,2023-01-01,11.286,p5.4.6,Other services not elsewhere classified
growth_yoy,2023-01-01,4.681,p5.5,Government services
growth_yoy,2023-01-01,7.521,p5.5.01,General public services
growth_yoy,2023-01-01,4.701,p5.5.02,Defence
growth_yoy,2023-01-01,5.673,p5.5.03,Public order and safety
growth_yoy,2023-01-01,1.95,p5.5.04,Economic affairs
growth_yoy,2023-01-01,-5.963,p5.5.05,Environmental protection
growth_yoy,2023-01-01,7.053,p5.5.06,Housing and community amenities
growth_yoy,2023-01-01,10.559,p5.5.07,Health
growth_yoy,2023-01-01,-1.37,p5.5.08,"Recreation, culture and religion"
growth_yoy,2023-01-01,1.792,p5.5.09,Education
growth_yoy,2023-01-01,12.586,p5.5.10,Social protection
growth_yoy,2023-01-01,9.581,p6,Import duties
